
2021-02-02 16:16:58.775,-1.28,1.38,-9.49,0,4.102564102564103,
2021-02-02 16:16:58.809,-1.23,1.37,-9.41,0,4.102564102564103,
2021-02-02 16:16:58.843,-1.19,1.44,-9.41,0,4.102564102564103,
2021-02-02 16:16:58.877,-1.16,1.49,-9.43,0,4.102564102564103,
2021-02-02 16:16:58.912,-1.21,1.34,-9.42,0,4.102564102564103,
2021-02-02 16:16:58.946,-1.16,1.46,-9.39,0,4.102564102564103,
2021-02-02 16:16:58.980,-1.14,1.42,-9.43,0,4.102564102564103,
2021-02-02 16:16:59.014,-1.16,1.4,-9.4,0,4.102564102564103,
2021-02-02 16:16:59.048,-1.17,1.44,-9.39,0,4.102564102564103,
2021-02-02 16:16:59.082,-1.21,1.41,-9.35,0,4.102564102564103,
2021-02-02 16:16:59.117,-1.13,1.4,-9.44,0,4.102564102564103,
2021-02-02 16:16:59.151,-1.23,1.43,-9.4,0,4.102564102564103,
2021-02-02 16:16:59.185,-1.25,1.41,-9.41,0,4.102564102564103,
2021-02-02 16:16:59.219,-1.19,1.45,-9.35,0,4.102564102564103,
2021-02-02 16:16:59.253,-1.13,1.37,-9.44,0,4.102564102564103,
2021-02-02 16:16:59.288,-1.18,1.44,-9.42,0,4.102564102564103,
2021-02-02 16:16:59.322,-1.24,1.44,-9.39,0,4.102564102564103,
2021-02-02 16:16:59.356,-1.16,1.36,-9.37,0,4.102564102564103,
2021-02-02 16:16:59.390,-1.14,1.48,-9.4,0,4.102564102564103,
2021-02-02 16:16:59.424,-1.15,1.43,-9.38,0,4.102564102564103,
2021-02-02 16:16:59.458,-1.2,1.35,-9.35,0,4.102564102564103,
2021-02-02 16:16:59.493,-1.22,1.44,-9.34,0,4.102564102564103,
2021-02-02 16:16:59.527,-1.11,1.41,-9.47,0,4.102564102564103,
2021-02-02 16:16:59.688,-1.11,1.44,-9.46,0,3.692307692307693,
2021-02-02 16:16:59.722,-1.19,1.4,-9.39,0,3.692307692307693,
2021-02-02 16:16:59.756,-1.17,1.42,-9.5,0,3.692307692307693,
2021-02-02 16:16:59.790,-1.1,1.41,-9.41,0,3.692307692307693,
2021-02-02 16:16:59.825,-1.11,1.37,-9.43,0,3.692307692307693,
2021-02-02 16:16:59.859,-1.22,1.45,-9.45,0,3.692307692307693,
2021-02-02 16:16:59.893,-1.18,1.37,-9.35,0,4.102564102564103,
2021-02-02 16:16:59.927,-1.2,1.53,-9.32,0,3.692307692307693,
2021-02-02 16:16:59.961,-1.11,1.39,-9.36,0,3.692307692307693,
2021-02-02 16:16:59.996,-1.12,1.33,-9.43,0,3.692307692307693,
2021-02-02 16:17:00.030,-1.17,1.41,-9.38,0,3.692307692307693,
2021-02-02 16:17:00.064,-1.16,1.37,-9.47,0,4.102564102564103,
2021-02-02 16:17:00.098,-1.14,1.44,-9.37,0,4.102564102564103,
2021-02-02 16:17:00.132,-1.15,1.41,-9.39,0,4.102564102564103,
2021-02-02 16:17:00.166,-1.15,1.33,-9.44,0,4.102564102564103,
2021-02-02 16:17:00.201,-1.15,1.45,-9.46,0,4.102564102564103,
2021-02-02 16:17:00.235,-1.12,1.35,-9.38,0,4.102564102564103,
2021-02-02 16:17:00.269,-1.17,1.38,-9.41,0,4.102564102564103,
2021-02-02 16:17:00.303,-1.13,1.39,-9.4,0,3.692307692307693,
2021-02-02 16:17:00.337,-1.11,1.37,-9.37,1,6.974358974358974,
2021-02-02 16:17:00.371,-1.11,1.42,-9.38,1,6.974358974358974,
2021-02-02 16:17:00.406,-1.09,1.35,-9.41,1,6.974358974358974,
2021-02-02 16:17:00.440,-1.17,1.45,-9.41,1,6.974358974358974,
2021-02-02 16:17:00.474,-1.14,1.41,-9.47,1,6.974358974358974,
2021-02-02 16:17:00.508,-1.1,1.32,-9.45,1,6.974358974358974,
2021-02-02 16:17:00.542,-1.07,1.47,-9.43,1,6.974358974358974,
2021-02-02 16:17:00.577,-1.16,1.38,-9.39,1,6.974358974358974,
2021-02-02 16:17:00.611,-1.15,1.38,-9.44,1,6.974358974358974,
2021-02-02 16:17:00.645,-1.15,1.42,-9.44,1,6.153846153846153,
2021-02-02 16:17:00.679,-1.07,1.33,-9.43,1,6.974358974358974,
2021-02-02 16:17:00.713,-1.14,1.4,-9.36,1,6.974358974358974,
2021-02-02 16:17:00.747,-1.12,1.45,-9.43,1,6.974358974358974,
2021-02-02 16:17:00.782,-1.14,1.39,-9.43,0,4.512820512820514,
2021-02-02 16:17:00.816,-1.13,1.37,-9.4,0,4.512820512820514,
2021-02-02 16:17:00.850,-1.08,1.37,-9.43,0,4.512820512820514,
2021-02-02 16:17:01.138,-1.1,1.38,-9.39,0,4.512820512820514,
2021-02-02 16:17:01.300,-1.1,1.41,-9.37,0,4.512820512820514,
2021-02-02 16:17:01.334,-1.06,1.41,-9.37,0,4.512820512820514,
2021-02-02 16:17:01.369,-1.07,1.39,-9.41,0,4.512820512820514,
2021-02-02 16:17:01.403,-1.11,1.37,-9.31,1,9.025641025641027,
2021-02-02 16:17:01.437,-1.08,1.4,-9.38,1,9.025641025641027,
2021-02-02 16:17:01.471,-1.05,1.42,-9.4,1,9.025641025641027,
2021-02-02 16:17:01.505,-1.1,1.39,-9.37,1,9.025641025641027,
2021-02-02 16:17:01.539,-1.09,1.4,-9.36,1,9.025641025641027,
2021-02-02 16:17:01.574,-1.11,1.39,-9.46,1,9.025641025641027,
2021-02-02 16:17:01.608,-1.07,1.35,-9.42,1,9.025641025641027,
2021-02-02 16:17:01.642,-1.09,1.34,-9.46,1,9.025641025641027,
